UMAP_1,UMAP_2,class,image_pixels
-2.1971655,15.609497,7,"[0.0, 0.0, 1.0, 11.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 13.0, 14.0, 8.0, 12.0, 11.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 3.0, 13.0, 16.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 3.0, 0.0, 0.0, 0.0]"
1.1474388,7.8619065,3,"[0.0, 0.0, 7.0, 15.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0, 16.0, 11.0, 12.0, 12.0, 0.0, 0.0, 0.0, 2.0, 7.0, 1.0, 13.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 8.0, 0.0, 0.0, 0.0, 5.0, 16.0, 12.0, 15.0, 8.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 13.0, 2.0, 0.0]"
-3.5486977,1.8048553,5,"[0.0, 0.0, 6.0, 14.0, 14.0, 13.0, 11.0, 0.0, 0.0, 0.0, 14.0, 12.0, 5.0, 4.0, 2.0, 0.0, 0.0, 3.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 11.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 0.0, 0.0, 0.0, 0.0, 3.0, 7.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 14.0, 11.0, 1.0, 0.0, 0.0]"
-5.7983403,8.999748,1,"[0.0, 0.0, 0.0, 10.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 7.0, 15.0, 8.0, 0.0]"
17.655891,7.7613316,0,"[0.0, 0.0, 2.0, 13.0, 10.0, 3.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 6.0, 4.0, 0.0, 0.0, 2.0, 16.0, 3.0, 0.0, 1.0, 7.0, 0.0, 0.0, 5.0, 13.0, 5.0, 0.0, 2.0, 8.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 3.0, 8.0, 0.0, 0.0, 0.0, 13.0, 5.0, 6.0, 13.0, 5.0, 0.0, 0.0, 0.0, 5.0, 14.0, 13.0, 8.0, 1.0, 0.0]"
17.727674,7.928832,0,"[0.0, 0.0, 5.0, 13.0, 13.0, 5.0, 0.0, 0.0, 0.0, 0.0, 16.0, 16.0, 10.0, 15.0, 3.0, 0.0, 0.0, 5.0, 16.0, 2.0, 1.0, 8.0, 4.0, 0.0, 0.0, 4.0, 13.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 6.0, 7.0, 0.0, 0.0, 5.0, 15.0, 0.0, 0.0, 7.0, 7.0, 0.0, 0.0, 0.0, 16.0, 8.0, 5.0, 15.0, 3.0, 0.0, 0.0, 0.0, 5.0, 14.0, 15.0, 9.0, 0.0, 0.0]"
8.440611,3.2736485,2,"[0.0, 2.0, 15.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 10.0, 16.0, 2.0, 0.0, 0.0, 0.0, 9.0, 11.0, 5.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 5.0, 8.0, 3.0, 0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 16.0, 10.0, 0.0]"
8.277471,3.5760124,2,"[0.0, 0.0, 5.0, 15.0, 15.0, 2.0, 0.0, 0.0, 0.0, 3.0, 16.0, 9.0, 16.0, 5.0, 0.0, 0.0, 0.0, 5.0, 9.0, 1.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 7.0, 6.0, 2.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 15.0, 2.0, 0.0]"
-2.4670599,15.030039,7,"[0.0, 0.0, 3.0, 11.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 9.0, 12.0, 12.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 16.0, 9.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 7.0, 0.0, 0.0, 0.0]"
-2.4545574,7.657663,8,"[0.0, 0.0, 4.0, 13.0, 16.0, 14.0, 2.0, 0.0, 0.0, 2.0, 15.0, 5.0, 4.0, 14.0, 4.0, 0.0, 0.0, 8.0, 15.0, 6.0, 1.0, 15.0, 1.0, 0.0, 0.0, 4.0, 16.0, 16.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 3.0, 14.0, 6.0, 0.0, 0.0, 0.0, 9.0, 10.0, 3.0, 13.0, 8.0, 0.0, 0.0, 0.0, 3.0, 15.0, 16.0, 11.0, 1.0, 0.0]"
8.376424,3.8670921,2,"[0.0, 0.0, 7.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 7.0, 16.0, 9.0, 14.0, 7.0, 0.0, 0.0, 0.0, 10.0, 9.0, 0.0, 14.0, 5.0, 0.0, 0.0, 0.0, 3.0, 3.0, 4.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 8.0, 8.0, 3.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 16.0, 9.0, 0.0]"
17.62238,7.859381,0,"[0.0, 0.0, 4.0, 13.0, 11.0, 7.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 13.0, 16.0, 2.0, 0.0, 0.0, 5.0, 16.0, 4.0, 0.0, 5.0, 7.0, 0.0, 0.0, 8.0, 14.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 6.0, 9.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 2.0, 14.0, 1.0, 0.0, 8.0, 6.0, 0.0, 0.0, 0.0, 13.0, 12.0, 9.0, 15.0, 2.0, 0.0, 0.0, 0.0, 3.0, 16.0, 12.0, 5.0, 0.0, 0.0]"
-6.2130685,10.518436,1,"[0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 15.0, 0.0, 0.0, 0.0, 1.0, 13.0, 16.0, 16.0, 13.0, 0.0, 0.0, 0.0, 6.0, 16.0, 9.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 14.0, 1.0, 0.0]"
8.49004,3.5424066,2,"[0.0, 2.0, 11.0, 16.0, 12.0, 1.0, 0.0, 0.0, 0.0, 9.0, 16.0, 9.0, 16.0, 4.0, 0.0, 0.0, 0.0, 14.0, 7.0, 4.0, 16.0, 1.0, 0.0, 0.0, 0.0, 6.0, 5.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 11.0, 8.0, 12.0, 9.0, 0.0, 0.0, 2.0, 15.0, 16.0, 16.0, 13.0, 16.0, 1.0]"
6.3131065,-7.3421383,6,"[0.0, 0.0, 3.0, 12.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 5.0, 3.0, 0.0, 0.0, 0.0, 4.0, 10.0, 16.0, 16.0, 16.0, 4.0, 0.0, 0.0, 6.0, 16.0, 4.0, 0.0, 8.0, 9.0, 0.0, 0.0, 0.0, 15.0, 12.0, 4.0, 9.0, 12.0, 0.0, 0.0, 0.0, 2.0, 13.0, 16.0, 14.0, 4.0, 0.0]"
0.6844934,7.4522033,3,"[0.0, 2.0, 11.0, 16.0, 15.0, 2.0, 0.0, 0.0, 0.0, 12.0, 15.0, 12.0, 16.0, 4.0, 0.0, 0.0, 0.0, 3.0, 3.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 15.0, 10.0, 0.0, 0.0, 0.0, 6.0, 12.0, 8.0, 14.0, 11.0, 0.0, 0.0, 1.0, 16.0, 16.0, 16.0, 11.0, 3.0, 0.0]"
1.2515815,8.018589,3,"[0.0, 0.0, 7.0, 14.0, 16.0, 11.0, 0.0, 0.0, 0.0, 2.0, 16.0, 11.0, 11.0, 16.0, 2.0, 0.0, 0.0, 0.0, 3.0, 3.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 6.0, 0.0, 0.0, 0.0, 3.0, 12.0, 13.0, 15.0, 2.0, 0.0, 0.0, 0.0, 6.0, 16.0, 12.0, 5.0, 0.0, 0.0]"
-2.4722056,15.240058,7,"[0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 16.0, 11.0, 0.0, 0.0, 6.0, 9.0, 5.0, 5.0, 15.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 11.0, 1.0, 0.0, 0.0, 0.0, 3.0, 6.0, 16.0, 3.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 4.0, 8.0, 16.0, 4.0, 1.0, 0.0, 0.0, 0.0, 1.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 2.0, 0.0, 0.0, 0.0]"
1.0904107,7.581852,3,"[0.0, 2.0, 13.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 10.0, 11.0, 4.0, 12.0, 12.0, 0.0, 0.0, 0.0, 1.0, 1.0, 4.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 9.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 12.0, 0.0, 0.0, 0.0, 5.0, 9.0, 10.0, 16.0, 9.0, 0.0, 0.0, 0.0, 15.0, 16.0, 13.0, 7.0, 0.0, 0.0]"
0.81291854,7.6495,3,"[0.0, 1.0, 10.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 7.0, 14.0, 9.0, 12.0, 12.0, 0.0, 0.0, 0.0, 1.0, 1.0, 5.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 14.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 7.0, 8.0, 13.0, 16.0, 5.0, 0.0, 0.0, 0.0, 15.0, 16.0, 12.0, 5.0, 0.0, 0.0]"
5.242684,17.154371,4,"[0.0, 0.0, 1.0, 14.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 9.0, 0.0, 1.0, 5.0, 0.0, 0.0, 8.0, 16.0, 5.0, 1.0, 12.0, 15.0, 0.0, 0.0, 10.0, 16.0, 12.0, 11.0, 16.0, 6.0, 0.0, 0.0, 3.0, 14.0, 16.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 14.0, 0.0, 0.0, 0.0]"
6.641407,-7.625325,6,"[0.0, 0.0, 2.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 5.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 5.0, 10.0, 10.0, 4.0, 0.0, 0.0, 0.0, 16.0, 14.0, 8.0, 6.0, 13.0, 0.0, 0.0, 0.0, 13.0, 9.0, 2.0, 4.0, 14.0, 0.0, 0.0, 0.0, 3.0, 10.0, 16.0, 16.0, 7.0, 0.0]"
6.6889586,-7.5464473,6,"[0.0, 0.0, 2.0, 13.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 10.0, 9.0, 9.0, 2.0, 0.0, 0.0, 0.0, 16.0, 11.0, 8.0, 11.0, 12.0, 0.0, 0.0, 1.0, 14.0, 11.0, 1.0, 4.0, 13.0, 0.0, 0.0, 0.0, 3.0, 11.0, 16.0, 15.0, 4.0, 0.0]"
7.052289,-6.9787455,6,"[0.0, 0.0, 1.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 15.0, 15.0, 7.0, 0.0, 0.0, 0.0, 14.0, 14.0, 6.0, 4.0, 14.0, 1.0, 0.0, 0.0, 9.0, 14.0, 3.0, 4.0, 14.0, 2.0, 0.0, 0.0, 1.0, 7.0, 14.0, 16.0, 11.0, 0.0]"
5.324512,17.422922,4,"[0.0, 0.0, 4.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 3.0, 0.0, 7.0, 4.0, 0.0, 0.0, 12.0, 16.0, 6.0, 11.0, 16.0, 7.0, 0.0, 0.0, 7.0, 16.0, 16.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 6.0, 0.0, 0.0, 0.0]"
-3.8630562,13.365535,9,"[0.0, 0.0, 0.0, 9.0, 15.0, 16.0, 9.0, 0.0, 0.0, 0.0, 10.0, 13.0, 4.0, 12.0, 7.0, 0.0, 0.0, 5.0, 14.0, 1.0, 2.0, 15.0, 3.0, 0.0, 0.0, 4.0, 14.0, 12.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 13.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 4.0, 0.0, 0.0, 0.0]"
-5.885217,8.572972,1,"[0.0, 0.0, 1.0, 15.0, 11.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 16.0, 3.0, 0.0, 0.0]"
-4.2921743,0.8312994,5,"[0.0, 0.0, 2.0, 10.0, 16.0, 4.0, 0.0, 0.0, 1.0, 10.0, 16.0, 16.0, 15.0, 4.0, 0.0, 0.0, 0.0, 16.0, 16.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 5.0, 11.0, 5.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 3.0, 10.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 15.0, 2.0, 0.0, 0.0]"
17.435781,7.631402,0,"[0.0, 0.0, 5.0, 8.0, 11.0, 5.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 12.0, 12.0, 0.0, 0.0, 0.0, 1.0, 16.0, 9.0, 0.0, 9.0, 3.0, 0.0, 0.0, 3.0, 16.0, 6.0, 0.0, 6.0, 6.0, 0.0, 0.0, 3.0, 11.0, 1.0, 0.0, 5.0, 6.0, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 11.0, 6.0, 0.0, 0.0, 0.0, 14.0, 5.0, 12.0, 15.0, 1.0, 0.0, 0.0, 0.0, 6.0, 16.0, 13.0, 2.0, 0.0, 0.0]"
-3.9006193,13.383881,9,"[0.0, 0.0, 3.0, 14.0, 16.0, 8.0, 0.0, 0.0, 0.0, 3.0, 15.0, 8.0, 4.0, 15.0, 1.0, 0.0, 0.0, 8.0, 10.0, 0.0, 3.0, 16.0, 8.0, 0.0, 0.0, 3.0, 15.0, 13.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 2.0, 5.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 13.0, 0.0, 0.0, 0.0, 0.0]"
-3.5490777,1.768832,5,"[0.0, 0.0, 5.0, 8.0, 12.0, 16.0, 4.0, 0.0, 0.0, 3.0, 16.0, 11.0, 7.0, 1.0, 0.0, 0.0, 0.0, 3.0, 14.0, 6.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 12.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 4.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 10.0, 0.0, 0.0, 0.0, 0.0, 6.0, 8.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 7.0, 13.0, 7.0, 0.0, 0.0, 0.0]"
8.333401,3.765765,2,"[0.0, 0.0, 11.0, 16.0, 15.0, 5.0, 0.0, 0.0, 0.0, 8.0, 16.0, 14.0, 16.0, 8.0, 0.0, 0.0, 0.0, 11.0, 10.0, 0.0, 16.0, 8.0, 0.0, 0.0, 0.0, 3.0, 1.0, 6.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 14.0, 12.0, 12.0, 8.0, 0.0, 0.0, 1.0, 15.0, 16.0, 16.0, 14.0, 8.0, 0.0]"
-2.6308405,7.9792094,8,"[0.0, 0.0, 4.0, 13.0, 15.0, 9.0, 0.0, 0.0, 0.0, 4.0, 14.0, 6.0, 5.0, 16.0, 0.0, 0.0, 0.0, 7.0, 12.0, 2.0, 2.0, 16.0, 0.0, 0.0, 0.0, 4.0, 16.0, 15.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 10.0, 6.0, 8.0, 15.0, 2.0, 0.0, 0.0, 0.0, 11.0, 9.0, 4.0, 13.0, 11.0, 0.0, 0.0, 0.0, 2.0, 14.0, 16.0, 15.0, 6.0, 0.0]"
8.332811,3.39851,2,"[0.0, 2.0, 15.0, 16.0, 15.0, 2.0, 0.0, 0.0, 0.0, 8.0, 14.0, 8.0, 14.0, 8.0, 0.0, 0.0, 0.0, 7.0, 5.0, 2.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 9.0, 8.0, 8.0, 2.0, 0.0, 0.0, 2.0, 15.0, 16.0, 16.0, 16.0, 13.0, 0.0]"
17.36575,7.789925,0,"[0.0, 0.0, 3.0, 11.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 10.0, 14.0, 6.0, 0.0, 0.0, 0.0, 15.0, 7.0, 0.0, 11.0, 8.0, 0.0, 0.0, 3.0, 16.0, 2.0, 0.0, 8.0, 8.0, 0.0, 0.0, 4.0, 12.0, 0.0, 0.0, 9.0, 8.0, 0.0, 0.0, 6.0, 15.0, 1.0, 0.0, 12.0, 8.0, 0.0, 0.0, 3.0, 15.0, 10.0, 8.0, 15.0, 4.0, 0.0, 0.0, 0.0, 5.0, 12.0, 14.0, 9.0, 0.0, 0.0]"
17.337915,7.846733,0,"[0.0, 0.0, 7.0, 15.0, 9.0, 5.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 14.0, 15.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 4.0, 6.0, 4.0, 0.0, 0.0, 4.0, 15.0, 1.0, 0.0, 6.0, 5.0, 0.0, 0.0, 3.0, 11.0, 0.0, 0.0, 7.0, 5.0, 0.0, 0.0, 3.0, 11.0, 0.0, 1.0, 13.0, 2.0, 0.0, 0.0, 1.0, 13.0, 8.0, 13.0, 13.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 11.0, 1.0, 0.0, 0.0]"
-5.749947,9.263898,1,"[0.0, 0.0, 0.0, 2.0, 13.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 13.0, 8.0, 0.0, 0.0]"
-2.6449337,15.9438925,7,"[0.0, 0.0, 3.0, 11.0, 16.0, 15.0, 1.0, 0.0, 0.0, 1.0, 16.0, 14.0, 10.0, 16.0, 2.0, 0.0, 0.0, 5.0, 12.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 13.0, 9.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 13.0, 2.0, 0.0, 0.0, 0.0, 11.0, 14.0, 15.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 0.0]"
7.6070104,-6.776604,6,"[0.0, 0.0, 0.0, 4.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 8.0, 1.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 12.0, 11.0, 10.0, 0.0, 0.0, 0.0, 4.0, 16.0, 15.0, 8.0, 11.0, 10.0, 0.0, 0.0, 1.0, 7.0, 15.0, 4.0, 3.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 16.0, 8.0, 0.0]"
0.93969166,7.8030577,3,"[0.0, 0.0, 8.0, 14.0, 15.0, 6.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 14.0, 11.0, 0.0, 0.0, 0.0, 4.0, 8.0, 1.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 7.0, 0.0, 0.0, 0.0, 4.0, 11.0, 8.0, 14.0, 7.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 10.0, 0.0, 0.0]"
8.206626,3.6270955,2,"[0.0, 0.0, 10.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 6.0, 15.0, 9.0, 14.0, 12.0, 0.0, 0.0, 0.0, 3.0, 5.0, 0.0, 13.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 13.0, 11.0, 8.0, 3.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 16.0, 5.0, 0.0]"
